Price,나스닥 100 선물,다우존스 선물,S&P 500 선물,크루드 오일,골드,30년 국채,10년 국채,5년 국채,유로,일본 엔
Ticker,NQ=F,YM=F,ES=F,CL=F,GC=F,^TYX,^TNX,^FVX,EURUSD=X,JPY=X
Date,,,,,,,,,,
2024-04-02,,,,,,4.508999824523926,4.364999771118164,4.354000091552734,,
2024-04-03,18373.25,39482.0,5266.5,85.43000030517578,2294.39990234375,4.508999824523926,4.355000019073486,4.3379998207092285,1.076855182647705,151.5399932861328
2024-04-04,18076.75,38916.0,5197.25,86.58999633789062,2288.800048828125,4.4720001220703125,4.309000015258789,4.291999816894531,1.0838346481323242,151.58099365234375
2024-04-05,18300.75,39223.0,5253.0,86.91000366210938,2325.699951171875,4.5320000648498535,4.377999782562256,4.368000030517578,1.0837054252624512,151.29200744628906
2024-04-08,18295.0,39219.0,5253.25,86.43000030517578,2331.699951171875,4.552999973297119,4.423999786376953,4.434000015258789,1.0830481052398682,151.69000244140625
2024-04-09,18359.75,39196.0,5260.25,85.2300033569336,2343.5,4.499000072479248,4.366000175476074,4.376999855041504,1.0863661766052246,151.84300231933594
2024-04-10,18196.75,38757.0,5207.75,86.20999908447266,2329.60009765625,4.635000228881836,4.559999942779541,4.614999771118164,1.0859296321868896,151.77699279785156
2024-04-11,18485.0,38732.0,5243.25,85.0199966430664,2354.800048828125,4.659999847412109,4.576000213623047,4.623000144958496,1.074171543121338,152.96400451660156
2024-04-12,18179.25,38238.0,5167.5,85.66000366210938,2356.199951171875,4.6020002365112305,4.499000072479248,4.5329999923706055,1.0726851224899292,153.19200134277344
2024-04-15,17876.25,37993.0,5104.0,85.41000366210938,2365.800048828125,4.741000175476074,4.627999782562256,4.644999980926514,1.0649627447128296,153.2830047607422
2024-04-16,17881.25,38046.0,5092.5,85.36000061035156,2390.800048828125,4.757999897003174,4.658999919891357,4.682000160217285,1.0625749826431274,154.20599365234375
2024-04-17,17658.5,37990.0,5062.25,82.69000244140625,2371.699951171875,4.698999881744385,4.585000038146973,4.617000102996826,1.0621461868286133,154.697998046875
2024-04-18,17547.25,38007.0,5049.0,82.7300033569336,2382.300048828125,4.744999885559082,4.646999835968018,4.685999870300293,1.0669398307800293,154.3419952392578
2024-04-19,17180.75,38208.0,5003.75,83.13999938964844,2398.39990234375,4.710999965667725,4.614999771118164,4.6570000648498535,1.0644185543060303,154.61000061035156
2024-04-22,17350.0,38468.0,5047.5,82.8499984741211,2332.199951171875,4.723999977111816,4.623000144958496,4.660999774932861,1.065825343132019,154.63999938964844
2024-04-23,17606.75,38726.0,5106.5,83.36000061035156,2327.699951171875,4.7230000495910645,4.5980000495910645,4.622000217437744,1.065405249595642,154.81300354003906
2024-04-24,17664.5,38680.0,5107.5,82.80999755859375,2324.5,4.783999919891357,4.6519999504089355,4.666999816894531,1.0704345703125,154.74400329589844
2024-04-25,17567.5,38288.0,5082.25,83.56999969482422,2329.800048828125,4.820000171661377,4.705999851226807,4.7170000076293945,1.0699878931045532,155.25900268554688
2024-04-26,17845.75,38441.0,5131.5,83.8499984741211,2334.800048828125,4.781000137329102,4.669000148773193,4.691999912261963,1.072961449623108,155.5970001220703
2024-04-29,17904.25,38559.0,5147.0,82.62999725341797,2345.39990234375,4.73799991607666,4.613999843597412,4.638999938964844,1.0706866979599,158.2239990234375
2024-04-30,17571.25,37993.0,5067.0,81.93000030517578,2291.39990234375,4.789999961853027,4.685999870300293,4.7230000495910645,1.0715701580047607,156.31399536132812
2024-05-01,17438.25,38069.0,5046.5,79.0,2299.89990234375,4.7129998207092285,4.59499979019165,4.613999843597412,1.0666552782058716,157.7220001220703
2024-05-02,17649.75,38382.0,5091.5,78.94999694824219,2299.199951171875,4.7179999351501465,4.571000099182129,4.566999912261963,1.0721560716629028,155.70399475097656
2024-05-03,18000.75,38832.0,5154.75,78.11000061035156,2299.0,4.660999774932861,4.5,4.48199987411499,1.073306918144226,153.0449981689453
2024-05-06,18195.5,38997.0,5206.5,78.4800033569336,2321.60009765625,4.642000198364258,4.488999843597412,4.482999801635742,1.0758124589920044,153.5659942626953
2024-05-07,18199.5,39027.0,5213.75,78.37999725341797,2315.199951171875,4.60699987411499,4.4629998207092285,4.4710001945495605,1.0767507553100586,154.23699951171875
2024-05-08,18186.5,39195.0,5212.75,78.98999786376953,2313.60009765625,4.631999969482422,4.492000102996826,4.500999927520752,1.0750491619110107,154.7480010986328
2024-05-09,18214.5,39536.0,5239.0,79.26000213623047,2332.10009765625,4.605999946594238,4.448999881744385,4.460000038146973,1.0746910572052002,155.41900634765625
2024-05-10,18255.0,39642.0,5246.25,78.26000213623047,2367.300048828125,4.645999908447266,4.504000186920166,4.51800012588501,1.078515887260437,155.38900756835938
2024-05-13,18295.5,39559.0,5245.5,79.12000274658203,2336.10009765625,4.623000144958496,4.480999946594238,4.499000072479248,1.077040672302246,155.8179931640625
2024-05-14,18415.0,39677.0,5269.5,78.0199966430664,2353.39990234375,4.593999862670898,4.445000171661377,4.458000183105469,1.079354166984558,156.23300170898438
2024-05-15,18691.75,40039.0,5333.0,78.62999725341797,2388.699951171875,4.515999794006348,4.355999946594238,4.355999946594238,1.0814552307128906,156.4980010986328
2024-05-16,18650.0,40010.0,5320.25,79.2300033569336,2380.0,4.51800012588501,4.376999855041504,4.39900016784668,1.0889805555343628,154.28199768066406
